museum,accession,record_url,mint_hint,weight_g,diam_mm
BnF,cb418329802,https://gallica.bnf.fr/ark:/12148/cb418329802,heraclea,,
BnF,cb41832981d,https://gallica.bnf.fr/ark:/12148/cb41832981d,heraclea,,
BnF,cb41832982r,https://gallica.bnf.fr/ark:/12148/cb41832982r,heraclea,,
BnF,cb418329833,https://gallica.bnf.fr/ark:/12148/cb418329833,heraclea,,
BnF,cb41832984f,https://gallica.bnf.fr/ark:/12148/cb41832984f,heraclea,,
BnF,cb41832985s,https://gallica.bnf.fr/ark:/12148/cb41832985s,heraclea,,
BnF,cb418329864,https://gallica.bnf.fr/ark:/12148/cb418329864,heraclea,,
BnF,cb41832987g,https://gallica.bnf.fr/ark:/12148/cb41832987g,heraclea,,
BnF,cb41832988t,https://gallica.bnf.fr/ark:/12148/cb41832988t,heraclea,,
BnF,cb418329895,https://gallica.bnf.fr/ark:/12148/cb418329895,heraclea,,
BnF,cb41833003c,https://gallica.bnf.fr/ark:/12148/cb41833003c,metapontum,,
BnF,cb41833004q,https://gallica.bnf.fr/ark:/12148/cb41833004q,metapontum,,
BnF,cb418330052,https://gallica.bnf.fr/ark:/12148/cb418330052,metapontum,,
BnF,cb41833006d,https://gallica.bnf.fr/ark:/12148/cb41833006d,tarentum,,
BnF,cb41833007r,https://gallica.bnf.fr/ark:/12148/cb41833007r,tarentum,,
BnF,cb418330083,https://gallica.bnf.fr/ark:/12148/cb418330083,tarentum,,
BnF,cb41833009f,https://gallica.bnf.fr/ark:/12148/cb41833009f,metapontum,,
BnF,cb41833010n,https://gallica.bnf.fr/ark:/12148/cb41833010n,tarentum,,
BnF,cb418330110,https://gallica.bnf.fr/ark:/12148/cb418330110,tarentum,,
BnF,cb41833012b,https://gallica.bnf.fr/ark:/12148/cb41833012b,tarentum,,
BnF,cb41833013p,https://gallica.bnf.fr/ark:/12148/cb41833013p,metapontum,,
BnF,cb418330141,https://gallica.bnf.fr/ark:/12148/cb418330141,tarentum,,
BnF,cb41833015c,https://gallica.bnf.fr/ark:/12148/cb41833015c,metapontum,,
BnF,cb41833016q,https://gallica.bnf.fr/ark:/12148/cb41833016q,metapontum,,
BnF,cb418330172,https://gallica.bnf.fr/ark:/12148/cb418330172,metapontum,,
BnF,cb41833018d,https://gallica.bnf.fr/ark:/12148/cb41833018d,metapontum,,
BnF,cb41833019r,https://gallica.bnf.fr/ark:/12148/cb41833019r,metapontum,,
BnF,cb41833020z,https://gallica.bnf.fr/ark:/12148/cb41833020z,metapontum,,
BnF,cb418330219,https://gallica.bnf.fr/ark:/12148/cb418330219,metapontum,,
BnF,cb41833022n,https://gallica.bnf.fr/ark:/12148/cb41833022n,metapontum,,
BnF,cb41833024b,https://gallica.bnf.fr/ark:/12148/cb41833024b,metapontum,,
BnF,cb41833025p,https://gallica.bnf.fr/ark:/12148/cb41833025p,metapontum,,
BnF,cb418330261,https://gallica.bnf.fr/ark:/12148/cb418330261,metapontum,,
BnF,cb41833027c,https://gallica.bnf.fr/ark:/12148/cb41833027c,metapontum,,
BnF,cb41833028q,https://gallica.bnf.fr/ark:/12148/cb41833028q,metapontum,,
BnF,cb418330292,https://gallica.bnf.fr/ark:/12148/cb418330292,metapontum,,
BnF,cb418330308,https://gallica.bnf.fr/ark:/12148/cb418330308,metapontum,,
BnF,cb41833031m,https://gallica.bnf.fr/ark:/12148/cb41833031m,metapontum,,
BnF,cb41833032z,https://gallica.bnf.fr/ark:/12148/cb41833032z,metapontum,,
BnF,cb418330339,https://gallica.bnf.fr/ark:/12148/cb418330339,metapontum,,
BnF,cb41833034n,https://gallica.bnf.fr/ark:/12148/cb41833034n,metapontum,,
BnF,cb418330350,https://gallica.bnf.fr/ark:/12148/cb418330350,metapontum,,
BnF,cb41833036b,https://gallica.bnf.fr/ark:/12148/cb41833036b,metapontum,,
BnF,cb41833037p,https://gallica.bnf.fr/ark:/12148/cb41833037p,metapontum,,
BnF,cb418330381,https://gallica.bnf.fr/ark:/12148/cb418330381,metapontum,,
BnF,cb41833039c,https://gallica.bnf.fr/ark:/12148/cb41833039c,metapontum,,
BnF,cb41833040k,https://gallica.bnf.fr/ark:/12148/cb41833040k,metapontum,,
BnF,cb41833041x,https://gallica.bnf.fr/ark:/12148/cb41833041x,metapontum,,
BnF,cb418330428,https://gallica.bnf.fr/ark:/12148/cb418330428,metapontum,,
BnF,cb41833043m,https://gallica.bnf.fr/ark:/12148/cb41833043m,metapontum,,
BnF,cb41833044z,https://gallica.bnf.fr/ark:/12148/cb41833044z,metapontum,,
BnF,cb418330459,https://gallica.bnf.fr/ark:/12148/cb418330459,metapontum,,
BnF,cb41833046n,https://gallica.bnf.fr/ark:/12148/cb41833046n,metapontum,,
BnF,cb418330470,https://gallica.bnf.fr/ark:/12148/cb418330470,metapontum,,
BnF,cb41833048b,https://gallica.bnf.fr/ark:/12148/cb41833048b,metapontum,,
BnF,cb41833049p,https://gallica.bnf.fr/ark:/12148/cb41833049p,metapontum,,
BnF,cb41833050w,https://gallica.bnf.fr/ark:/12148/cb41833050w,metapontum,,
BnF,cb418330517,https://gallica.bnf.fr/ark:/12148/cb418330517,metapontum,,
BnF,cb41833052k,https://gallica.bnf.fr/ark:/12148/cb41833052k,metapontum,,
BnF,cb41833053x,https://gallica.bnf.fr/ark:/12148/cb41833053x,metapontum,,
BnF,cb418330548,https://gallica.bnf.fr/ark:/12148/cb418330548,metapontum,,
BnF,cb41833055m,https://gallica.bnf.fr/ark:/12148/cb41833055m,metapontum,,
BnF,cb41833056z,https://gallica.bnf.fr/ark:/12148/cb41833056z,metapontum,,
BnF,cb418330579,https://gallica.bnf.fr/ark:/12148/cb418330579,metapontum,,
BnF,cb41833058n,https://gallica.bnf.fr/ark:/12148/cb41833058n,metapontum,,
BnF,cb418330590,https://gallica.bnf.fr/ark:/12148/cb418330590,metapontum,,
BnF,cb418330606,https://gallica.bnf.fr/ark:/12148/cb418330606,metapontum,,
BnF,cb41833061j,https://gallica.bnf.fr/ark:/12148/cb41833061j,metapontum,,
BnF,cb41833062w,https://gallica.bnf.fr/ark:/12148/cb41833062w,metapontum,,
BnF,cb418330637,https://gallica.bnf.fr/ark:/12148/cb418330637,metapontum,,
BnF,cb41833064k,https://gallica.bnf.fr/ark:/12148/cb41833064k,metapontum,,
BnF,cb418330668,https://gallica.bnf.fr/ark:/12148/cb418330668,metapontum,,
BnF,cb41833067m,https://gallica.bnf.fr/ark:/12148/cb41833067m,metapontum,,
BnF,cb41833068z,https://gallica.bnf.fr/ark:/12148/cb41833068z,metapontum,,
BnF,cb418330699,https://gallica.bnf.fr/ark:/12148/cb418330699,metapontum,,
BnF,cb41833070h,https://gallica.bnf.fr/ark:/12148/cb41833070h,metapontum,,
BnF,cb41833071v,https://gallica.bnf.fr/ark:/12148/cb41833071v,metapontum,,
BnF,cb418330726,https://gallica.bnf.fr/ark:/12148/cb418330726,metapontum,,
BnF,cb41833073j,https://gallica.bnf.fr/ark:/12148/cb41833073j,metapontum,,
BnF,cb41833074w,https://gallica.bnf.fr/ark:/12148/cb41833074w,metapontum,,
BnF,cb418330757,https://gallica.bnf.fr/ark:/12148/cb418330757,metapontum,,
BnF,cb41833076k,https://gallica.bnf.fr/ark:/12148/cb41833076k,metapontum,,
BnF,cb41833077x,https://gallica.bnf.fr/ark:/12148/cb41833077x,metapontum,,
BnF,cb418330788,https://gallica.bnf.fr/ark:/12148/cb418330788,metapontum,,
BnF,cb41833079m,https://gallica.bnf.fr/ark:/12148/cb41833079m,metapontum,,
BnF,cb41833080t,https://gallica.bnf.fr/ark:/12148/cb41833080t,metapontum,,
BnF,cb418330815,https://gallica.bnf.fr/ark:/12148/cb418330815,metapontum,,
BnF,cb41833082h,https://gallica.bnf.fr/ark:/12148/cb41833082h,metapontum,,
BnF,cb41833083v,https://gallica.bnf.fr/ark:/12148/cb41833083v,metapontum,,
BnF,cb418330846,https://gallica.bnf.fr/ark:/12148/cb418330846,metapontum,,
BnF,cb41833085j,https://gallica.bnf.fr/ark:/12148/cb41833085j,metapontum,,
BnF,cb41833086w,https://gallica.bnf.fr/ark:/12148/cb41833086w,metapontum,,
BnF,cb418330877,https://gallica.bnf.fr/ark:/12148/cb418330877,metapontum,,
BnF,cb41833088k,https://gallica.bnf.fr/ark:/12148/cb41833088k,metapontum,,
BnF,cb41833089x,https://gallica.bnf.fr/ark:/12148/cb41833089x,metapontum,,
BnF,cb418330904,https://gallica.bnf.fr/ark:/12148/cb418330904,metapontum,,
BnF,cb41833091g,https://gallica.bnf.fr/ark:/12148/cb41833091g,metapontum,,
BnF,cb41833092t,https://gallica.bnf.fr/ark:/12148/cb41833092t,metapontum,,
BnF,cb418330935,https://gallica.bnf.fr/ark:/12148/cb418330935,metapontum,,
BnF,cb41833094h,https://gallica.bnf.fr/ark:/12148/cb41833094h,metapontum,,
BnF,cb41833095v,https://gallica.bnf.fr/ark:/12148/cb41833095v,metapontum,,
BnF,cb418330966,https://gallica.bnf.fr/ark:/12148/cb418330966,metapontum,7.92,21.0
BnF,cb41833097j,https://gallica.bnf.fr/ark:/12148/cb41833097j,metapontum,,
BnF,cb41833098w,https://gallica.bnf.fr/ark:/12148/cb41833098w,metapontum,,
BnF,cb418330997,https://gallica.bnf.fr/ark:/12148/cb418330997,metapontum,,
BnF,cb41833100m,https://gallica.bnf.fr/ark:/12148/cb41833100m,metapontum,,
BnF,cb41833101z,https://gallica.bnf.fr/ark:/12148/cb41833101z,metapontum,,
BnF,cb418331029,https://gallica.bnf.fr/ark:/12148/cb418331029,metapontum,,
BnF,cb41833103n,https://gallica.bnf.fr/ark:/12148/cb41833103n,metapontum,,
BnF,cb418331040,https://gallica.bnf.fr/ark:/12148/cb418331040,metapontum,,
BnF,cb41833105b,https://gallica.bnf.fr/ark:/12148/cb41833105b,metapontum,,
BnF,cb41833106p,https://gallica.bnf.fr/ark:/12148/cb41833106p,metapontum,,
BnF,cb418331071,https://gallica.bnf.fr/ark:/12148/cb418331071,metapontum,,
BnF,cb41833108c,https://gallica.bnf.fr/ark:/12148/cb41833108c,metapontum,,
BnF,cb41833109q,https://gallica.bnf.fr/ark:/12148/cb41833109q,metapontum,,
BnF,cb41833110x,https://gallica.bnf.fr/ark:/12148/cb41833110x,metapontum,,
BnF,cb418331118,https://gallica.bnf.fr/ark:/12148/cb418331118,metapontum,,
BnF,cb41833112m,https://gallica.bnf.fr/ark:/12148/cb41833112m,metapontum,,
BnF,cb41833113z,https://gallica.bnf.fr/ark:/12148/cb41833113z,metapontum,,
BnF,cb418331149,https://gallica.bnf.fr/ark:/12148/cb418331149,metapontum,,
BnF,cb41833115n,https://gallica.bnf.fr/ark:/12148/cb41833115n,metapontum,,
BnF,cb418331160,https://gallica.bnf.fr/ark:/12148/cb418331160,metapontum,,
BnF,cb41833117b,https://gallica.bnf.fr/ark:/12148/cb41833117b,metapontum,,
BnF,cb41833118p,https://gallica.bnf.fr/ark:/12148/cb41833118p,metapontum,,
BnF,cb418331191,https://gallica.bnf.fr/ark:/12148/cb418331191,metapontum,,
BnF,cb418331207,https://gallica.bnf.fr/ark:/12148/cb418331207,metapontum,,
BnF,cb41833121k,https://gallica.bnf.fr/ark:/12148/cb41833121k,metapontum,,
BnF,cb41833122x,https://gallica.bnf.fr/ark:/12148/cb41833122x,metapontum,,
BnF,cb418331238,https://gallica.bnf.fr/ark:/12148/cb418331238,metapontum,,
BnF,cb41833124m,https://gallica.bnf.fr/ark:/12148/cb41833124m,metapontum,,
BnF,cb41833125z,https://gallica.bnf.fr/ark:/12148/cb41833125z,metapontum,,
BnF,cb418331269,https://gallica.bnf.fr/ark:/12148/cb418331269,metapontum,,
BnF,cb41833127n,https://gallica.bnf.fr/ark:/12148/cb41833127n,metapontum,,
BnF,cb418331280,https://gallica.bnf.fr/ark:/12148/cb418331280,metapontum,,
BnF,cb41833129b,https://gallica.bnf.fr/ark:/12148/cb41833129b,metapontum,,
BnF,cb41833130j,https://gallica.bnf.fr/ark:/12148/cb41833130j,metapontum,,
BnF,cb41833131w,https://gallica.bnf.fr/ark:/12148/cb41833131w,metapontum,,
BnF,cb418331327,https://gallica.bnf.fr/ark:/12148/cb418331327,metapontum,,
BnF,cb41833133k,https://gallica.bnf.fr/ark:/12148/cb41833133k,metapontum,,
BnF,cb41833134x,https://gallica.bnf.fr/ark:/12148/cb41833134x,metapontum,,
BnF,cb418331358,https://gallica.bnf.fr/ark:/12148/cb418331358,metapontum,,
BnF,cb41833136m,https://gallica.bnf.fr/ark:/12148/cb41833136m,metapontum,,
BnF,cb41833137z,https://gallica.bnf.fr/ark:/12148/cb41833137z,metapontum,,
BnF,cb418331389,https://gallica.bnf.fr/ark:/12148/cb418331389,metapontum,,
BnF,cb41833139n,https://gallica.bnf.fr/ark:/12148/cb41833139n,metapontum,,
BnF,cb41833140v,https://gallica.bnf.fr/ark:/12148/cb41833140v,metapontum,,
BnF,cb418331416,https://gallica.bnf.fr/ark:/12148/cb418331416,metapontum,,
BnF,cb41833142j,https://gallica.bnf.fr/ark:/12148/cb41833142j,metapontum,,
BnF,cb41833143w,https://gallica.bnf.fr/ark:/12148/cb41833143w,metapontum,,
BnF,cb418331447,https://gallica.bnf.fr/ark:/12148/cb418331447,metapontum,,
BnF,cb41833145k,https://gallica.bnf.fr/ark:/12148/cb41833145k,metapontum,,
BnF,cb41833146x,https://gallica.bnf.fr/ark:/12148/cb41833146x,metapontum,,
BnF,cb418331478,https://gallica.bnf.fr/ark:/12148/cb418331478,metapontum,,
BnF,cb41833148m,https://gallica.bnf.fr/ark:/12148/cb41833148m,metapontum,,
BnF,cb41833149z,https://gallica.bnf.fr/ark:/12148/cb41833149z,metapontum,,
BnF,cb418331505,https://gallica.bnf.fr/ark:/12148/cb418331505,metapontum,,
BnF,cb41833151h,https://gallica.bnf.fr/ark:/12148/cb41833151h,metapontum,,
BnF,cb41833152v,https://gallica.bnf.fr/ark:/12148/cb41833152v,metapontum,,
BnF,cb418331536,https://gallica.bnf.fr/ark:/12148/cb418331536,metapontum,,
BnF,cb41833154j,https://gallica.bnf.fr/ark:/12148/cb41833154j,metapontum,,
BnF,cb41833155w,https://gallica.bnf.fr/ark:/12148/cb41833155w,metapontum,,
BnF,cb418331567,https://gallica.bnf.fr/ark:/12148/cb418331567,metapontum,,
BnF,cb41833157k,https://gallica.bnf.fr/ark:/12148/cb41833157k,metapontum,,
BnF,cb41833158x,https://gallica.bnf.fr/ark:/12148/cb41833158x,metapontum,,
BnF,cb418331598,https://gallica.bnf.fr/ark:/12148/cb418331598,metapontum,,
BnF,cb41833160g,https://gallica.bnf.fr/ark:/12148/cb41833160g,metapontum,,
BnF,cb41833161t,https://gallica.bnf.fr/ark:/12148/cb41833161t,metapontum,,
BnF,cb418331625,https://gallica.bnf.fr/ark:/12148/cb418331625,metapontum,,
BnF,cb41833163h,https://gallica.bnf.fr/ark:/12148/cb41833163h,metapontum,,
BnF,cb41833164v,https://gallica.bnf.fr/ark:/12148/cb41833164v,metapontum,,
BnF,cb418331656,https://gallica.bnf.fr/ark:/12148/cb418331656,metapontum,,
BnF,cb41833166j,https://gallica.bnf.fr/ark:/12148/cb41833166j,metapontum,,
BnF,cb41833167w,https://gallica.bnf.fr/ark:/12148/cb41833167w,metapontum,,
BnF,cb418331687,https://gallica.bnf.fr/ark:/12148/cb418331687,metapontum,,
BnF,cb41833169k,https://gallica.bnf.fr/ark:/12148/cb41833169k,metapontum,,
BnF,cb41833170s,https://gallica.bnf.fr/ark:/12148/cb41833170s,metapontum,,
BnF,cb418331714,https://gallica.bnf.fr/ark:/12148/cb418331714,metapontum,,
BnF,cb41833172g,https://gallica.bnf.fr/ark:/12148/cb41833172g,poseidonia_paestum,,
BnF,cb41833173t,https://gallica.bnf.fr/ark:/12148/cb41833173t,poseidonia_paestum,,
BnF,cb418331745,https://gallica.bnf.fr/ark:/12148/cb418331745,poseidonia_paestum,,
BnF,cb41833175h,https://gallica.bnf.fr/ark:/12148/cb41833175h,poseidonia_paestum,,
BnF,cb41833176v,https://gallica.bnf.fr/ark:/12148/cb41833176v,poseidonia_paestum,,
BnF,cb418331776,https://gallica.bnf.fr/ark:/12148/cb418331776,poseidonia_paestum,,
BnF,cb41833178j,https://gallica.bnf.fr/ark:/12148/cb41833178j,poseidonia_paestum,,
BnF,cb41833179w,https://gallica.bnf.fr/ark:/12148/cb41833179w,poseidonia_paestum,,
BnF,cb418331803,https://gallica.bnf.fr/ark:/12148/cb418331803,poseidonia_paestum,,
BnF,cb41833181f,https://gallica.bnf.fr/ark:/12148/cb41833181f,poseidonia_paestum,,
BnF,cb41833182s,https://gallica.bnf.fr/ark:/12148/cb41833182s,poseidonia_paestum,,
BnF,cb418331834,https://gallica.bnf.fr/ark:/12148/cb418331834,poseidonia_paestum,,
BnF,cb41833184g,https://gallica.bnf.fr/ark:/12148/cb41833184g,poseidonia_paestum,,
BnF,cb41833185t,https://gallica.bnf.fr/ark:/12148/cb41833185t,poseidonia_paestum,,
BnF,cb418331865,https://gallica.bnf.fr/ark:/12148/cb418331865,poseidonia_paestum,,
BnF,cb41833187h,https://gallica.bnf.fr/ark:/12148/cb41833187h,poseidonia_paestum,,
BnF,cb41833188v,https://gallica.bnf.fr/ark:/12148/cb41833188v,poseidonia_paestum,,
BnF,cb418331896,https://gallica.bnf.fr/ark:/12148/cb418331896,poseidonia_paestum,,
BnF,cb41833190d,https://gallica.bnf.fr/ark:/12148/cb41833190d,poseidonia_paestum,,
BnF,cb41833193f,https://gallica.bnf.fr/ark:/12148/cb41833193f,poseidonia_paestum,,
BnF,cb41833194s,https://gallica.bnf.fr/ark:/12148/cb41833194s,poseidonia_paestum,,
BnF,cb418331954,https://gallica.bnf.fr/ark:/12148/cb418331954,poseidonia_paestum,,
BnF,cb41833196g,https://gallica.bnf.fr/ark:/12148/cb41833196g,poseidonia_paestum,,
BnF,cb41833197t,https://gallica.bnf.fr/ark:/12148/cb41833197t,poseidonia_paestum,,
BnF,cb418331985,https://gallica.bnf.fr/ark:/12148/cb418331985,poseidonia_paestum,,
BnF,cb41833199h,https://gallica.bnf.fr/ark:/12148/cb41833199h,poseidonia_paestum,,
BnF,cb41833200w,https://gallica.bnf.fr/ark:/12148/cb41833200w,poseidonia_paestum,,
BnF,cb418332017,https://gallica.bnf.fr/ark:/12148/cb418332017,poseidonia_paestum,,
BnF,cb41833202k,https://gallica.bnf.fr/ark:/12148/cb41833202k,poseidonia_paestum,,
BnF,cb41833203x,https://gallica.bnf.fr/ark:/12148/cb41833203x,poseidonia_paestum,,
BnF,cb418332048,https://gallica.bnf.fr/ark:/12148/cb418332048,poseidonia_paestum,,
BnF,cb41833205m,https://gallica.bnf.fr/ark:/12148/cb41833205m,poseidonia_paestum,,
BnF,cb41833206z,https://gallica.bnf.fr/ark:/12148/cb41833206z,poseidonia_paestum,,
BnF,cb418332079,https://gallica.bnf.fr/ark:/12148/cb418332079,poseidonia_paestum,,
BnF,cb41833208n,https://gallica.bnf.fr/ark:/12148/cb41833208n,poseidonia_paestum,,
BnF,cb418332090,https://gallica.bnf.fr/ark:/12148/cb418332090,poseidonia_paestum,,
BnF,cb418332106,https://gallica.bnf.fr/ark:/12148/cb418332106,poseidonia_paestum,,
BnF,cb41833211j,https://gallica.bnf.fr/ark:/12148/cb41833211j,poseidonia_paestum,,
BnF,cb41833212w,https://gallica.bnf.fr/ark:/12148/cb41833212w,poseidonia_paestum,,
BnF,cb418332137,https://gallica.bnf.fr/ark:/12148/cb418332137,poseidonia_paestum,,
BnF,cb41833214k,https://gallica.bnf.fr/ark:/12148/cb41833214k,poseidonia_paestum,,
BnF,cb41833215x,https://gallica.bnf.fr/ark:/12148/cb41833215x,poseidonia_paestum,,
BnF,cb418332168,https://gallica.bnf.fr/ark:/12148/cb418332168,poseidonia_paestum,,
BnF,cb41833217m,https://gallica.bnf.fr/ark:/12148/cb41833217m,poseidonia_paestum,,
BnF,cb41833218z,https://gallica.bnf.fr/ark:/12148/cb41833218z,poseidonia_paestum,,
BnF,cb418332199,https://gallica.bnf.fr/ark:/12148/cb418332199,poseidonia_paestum,,
BnF,cb41833220h,https://gallica.bnf.fr/ark:/12148/cb41833220h,poseidonia_paestum,,
BnF,cb41833221v,https://gallica.bnf.fr/ark:/12148/cb41833221v,poseidonia_paestum,,
BnF,cb418332226,https://gallica.bnf.fr/ark:/12148/cb418332226,poseidonia_paestum,,
BnF,cb41833223j,https://gallica.bnf.fr/ark:/12148/cb41833223j,poseidonia_paestum,,
BnF,cb41833224w,https://gallica.bnf.fr/ark:/12148/cb41833224w,poseidonia_paestum,,
BnF,cb418332257,https://gallica.bnf.fr/ark:/12148/cb418332257,poseidonia_paestum,,
BnF,cb41833226k,https://gallica.bnf.fr/ark:/12148/cb41833226k,poseidonia_paestum,,
BnF,cb41833227x,https://gallica.bnf.fr/ark:/12148/cb41833227x,poseidonia_paestum,,
BnF,cb418332288,https://gallica.bnf.fr/ark:/12148/cb418332288,poseidonia_paestum,,
BnF,cb41833229m,https://gallica.bnf.fr/ark:/12148/cb41833229m,poseidonia_paestum,4.51,19.0
BnF,cb41833230t,https://gallica.bnf.fr/ark:/12148/cb41833230t,poseidonia_paestum,,
BnF,cb418332315,https://gallica.bnf.fr/ark:/12148/cb418332315,poseidonia_paestum,,
BnF,cb41833232h,https://gallica.bnf.fr/ark:/12148/cb41833232h,poseidonia_paestum,,
BnF,cb41833233v,https://gallica.bnf.fr/ark:/12148/cb41833233v,poseidonia_paestum,,
BnF,cb418332346,https://gallica.bnf.fr/ark:/12148/cb418332346,poseidonia_paestum,,
BnF,cb41833235j,https://gallica.bnf.fr/ark:/12148/cb41833235j,poseidonia_paestum,,
BnF,cb41833236w,https://gallica.bnf.fr/ark:/12148/cb41833236w,poseidonia_paestum,2.88,14.0
BnF,cb418332377,https://gallica.bnf.fr/ark:/12148/cb418332377,poseidonia_paestum,,
BnF,cb41833238k,https://gallica.bnf.fr/ark:/12148/cb41833238k,poseidonia_paestum,,
BnF,cb41833239x,https://gallica.bnf.fr/ark:/12148/cb41833239x,poseidonia_paestum,,
BnF,cb418332404,https://gallica.bnf.fr/ark:/12148/cb418332404,poseidonia_paestum,,
BnF,cb41833241g,https://gallica.bnf.fr/ark:/12148/cb41833241g,poseidonia_paestum,,
BnF,cb41833242t,https://gallica.bnf.fr/ark:/12148/cb41833242t,poseidonia_paestum,,
BnF,cb418332435,https://gallica.bnf.fr/ark:/12148/cb418332435,poseidonia_paestum,,
BnF,cb41833244h,https://gallica.bnf.fr/ark:/12148/cb41833244h,poseidonia_paestum,,
BnF,cb41833245v,https://gallica.bnf.fr/ark:/12148/cb41833245v,poseidonia_paestum,,
BnF,cb418332466,https://gallica.bnf.fr/ark:/12148/cb418332466,poseidonia_paestum,,
BnF,cb41833247j,https://gallica.bnf.fr/ark:/12148/cb41833247j,poseidonia_paestum,,
BnF,cb41833248w,https://gallica.bnf.fr/ark:/12148/cb41833248w,poseidonia_paestum,,
BnF,cb418332497,https://gallica.bnf.fr/ark:/12148/cb418332497,poseidonia_paestum,,
BnF,cb41833250f,https://gallica.bnf.fr/ark:/12148/cb41833250f,poseidonia_paestum,,
BnF,cb41833251s,https://gallica.bnf.fr/ark:/12148/cb41833251s,poseidonia_paestum,,
BnF,cb418332524,https://gallica.bnf.fr/ark:/12148/cb418332524,poseidonia_paestum,,
BnF,cb41833253g,https://gallica.bnf.fr/ark:/12148/cb41833253g,poseidonia_paestum,,
BnF,cb41833254t,https://gallica.bnf.fr/ark:/12148/cb41833254t,poseidonia_paestum,,
BnF,cb418332555,https://gallica.bnf.fr/ark:/12148/cb418332555,poseidonia_paestum,,
BnF,cb41833256h,https://gallica.bnf.fr/ark:/12148/cb41833256h,poseidonia_paestum,,
BnF,cb41833257v,https://gallica.bnf.fr/ark:/12148/cb41833257v,poseidonia_paestum,,
BnF,cb418332586,https://gallica.bnf.fr/ark:/12148/cb418332586,poseidonia_paestum,,
BnF,cb41833259j,https://gallica.bnf.fr/ark:/12148/cb41833259j,poseidonia_paestum,,
BnF,cb41833260r,https://gallica.bnf.fr/ark:/12148/cb41833260r,poseidonia_paestum,,
BnF,cb418332613,https://gallica.bnf.fr/ark:/12148/cb418332613,poseidonia_paestum,,
BnF,cb41833262f,https://gallica.bnf.fr/ark:/12148/cb41833262f,poseidonia_paestum,,
BnF,cb41833263s,https://gallica.bnf.fr/ark:/12148/cb41833263s,poseidonia_paestum,,
BnF,cb418332644,https://gallica.bnf.fr/ark:/12148/cb418332644,poseidonia_paestum,,
BnF,cb41833265g,https://gallica.bnf.fr/ark:/12148/cb41833265g,poseidonia_paestum,,
BnF,cb41833266t,https://gallica.bnf.fr/ark:/12148/cb41833266t,poseidonia_paestum,,
BnF,cb418332675,https://gallica.bnf.fr/ark:/12148/cb418332675,poseidonia_paestum,,
BnF,cb41833268h,https://gallica.bnf.fr/ark:/12148/cb41833268h,poseidonia_paestum,,
BnF,cb41833269v,https://gallica.bnf.fr/ark:/12148/cb41833269v,poseidonia_paestum,,
BnF,cb418332702,https://gallica.bnf.fr/ark:/12148/cb418332702,poseidonia_paestum,,
BnF,cb41833271d,https://gallica.bnf.fr/ark:/12148/cb41833271d,poseidonia_paestum,,
BnF,cb41833272r,https://gallica.bnf.fr/ark:/12148/cb41833272r,poseidonia_paestum,,
BnF,cb418332733,https://gallica.bnf.fr/ark:/12148/cb418332733,poseidonia_paestum,,
BnF,cb41833274f,https://gallica.bnf.fr/ark:/12148/cb41833274f,poseidonia_paestum,,
